age,income,loan_amount,loan_term,credit_score,employment_length,home_ownership,purpose,dti_ratio,has_cosigner,previous_defaults,approval
39,102368.79475472492,140913.29619775567,240,529.1162527478562,0.08818962556095186,2,0,0.3908532449122559,0,1,0
51,121453.85536332912,275318.90996162896,180,685.2718474620355,2.4206270940099586,1,1,0.023339970167590682,0,0,1
64,141011.5722191104,110933.52102106773,240,696.2551634910304,3.9668865390578443,2,1,0.14944167627986987,0,0,1
25,26307.545657152503,240385.6282049657,360,586.936863349879,1.0117463009245071,1,1,1.3055699560297092,1,0,0
57,162450.12730236235,162496.72870680806,180,667.0886878325483,2.6769142110107995,1,4,0.187578600949388,0,0,1
66,39921.41855273874,137018.19816542105,180,740.2618398009128,4.775026964033795,2,0,0.06732771901316961,1,0,1
61,20000.0,483657.58392387856,240,602.5132324193011,6.274982016144398,0,2,2.9419097071586395,0,0,0
36,26241.351765849337,84236.68221593167,120,801.5912117110515,0.2709217151505317,1,1,2.186104288617325,0,0,1
59,69746.1544264547,394726.28954141063,240,812.5161874014333,5.455912120025708,2,2,0.6656382410617967,0,0,1
58,30176.840181243344,492161.6549441914,180,824.5051686533672,0.29168128901148754,1,2,0.11005772498854377,1,0,1
54,56295.44311880325,14851.234451338525,180,609.2100044194542,0.14295165790404668,2,1,0.4585179314775826,0,0,0
23,75870.00856862967,351018.569950837,120,622.2133307256656,0.8268032043971354,0,0,0.3240565492211653,0,0,0
69,52734.76623221085,130191.34375036212,60,682.7126924620275,5.301441481641513,1,1,0.6349048913965984,0,0,1
43,42359.66805923126,25041.4730425107,120,672.7757482543961,0.2713382664451203,2,4,0.07921939962456842,0,0,1
51,24947.097354335827,204430.34158353225,60,667.4309417177678,0.10558813990200286,1,1,1.0189321185891278,0,0,0
73,60800.9483534217,467932.81603458314,180,775.5758046957843,0.6275865926366574,1,0,0.747856082039216,0,0,0
62,20000.0,10823.721711663855,360,761.1671060977864,14.950837996619821,0,3,2.994023848702465,0,0,1
23,37041.766184731445,296003.41750524193,360,612.5435002299473,11.890734064254811,0,0,0.9644948534755249,0,0,0
54,31274.274063206816,253191.25690468555,240,585.8837034192815,0.4521732855702232,1,1,1.8045738986688866,0,0,0
74,50636.91850420541,437325.1613636685,120,576.092702712987,1.8121228033062926,2,1,1.1831744632367804,0,0,0
50,51568.64648258644,46580.8486877097,120,612.094190800171,14.714981810685083,2,1,0.5058677598569582,0,0,1
70,117238.9773526258,342355.3847938919,360,784.5889640233029,0.5139727941381477,1,1,0.34221917311788286,0,0,1
39,181395.33398246593,341654.30072447227,60,714.3328971672598,0.4968700307581972,2,3,0.07052500753522621,0,0,1
38,27379.63620412913,336194.6083468302,120,792.5849170710549,0.4496448600854487,1,0,1.0423362243722614,0,0,1
23,241586.49316089705,471455.5749928433,60,529.9980514436322,18.748721332337666,1,1,0.019474154033470963,0,0,0
23,34699.93456974335,412428.32685840584,60,727.339110398529,6.795507569611652,1,0,0.05040317026736076,0,0,1
72,67559.8227987587,25776.499490535476,60,726.059114514006,1.20707459984321,1,1,0.7930032655631102,0,0,1
65,85613.99933607983,238186.01109873402,60,820.0318308200269,0.23518163700987504,1,0,0.6015840901824262,0,0,1
21,331441.9389483881,201986.76281966007,240,659.0907557843509,16.79665694474936,0,0,0.056492185493708186,0,1,0
47,40962.093267295044,158522.87443994702,240,652.0174562869774,2.771180537397884,2,1,0.6693306038755212,1,1,0
28,20000.0,228411.67895127815,360,850.0,4.561187141781769,0,0,1.4808309123966426,0,1,0
47,169951.03228127473,195176.12153835883,240,682.8986738957178,1.6369417362755478,0,1,0.1838298183485125,0,0,0
48,33410.93460745293,219005.28043993935,120,717.7270714706295,7.101537987386561,1,1,0.24166520228044552,0,0,1
41,46485.14106857482,489734.62347627804,240,747.629871236008,1.0957722536685948,2,1,1.0003954948408793,0,0,0
72,27380.19558724348,48873.32250104248,120,533.2242896294139,7.730248701960685,1,0,0.7621911058603668,1,0,1
26,46579.10639118126,461504.28057017125,120,704.1102135718928,1.3107412206855393,0,0,0.040827551688638934,0,0,1
72,33247.20308016748,242717.17316815822,60,575.4862322246734,0.5152172644121991,1,2,1.2209656031007827,0,0,0
20,96135.05181100147,313752.41152227286,360,691.2370638028411,3.258323544509429,2,2,0.5179447956600272,0,0,1
68,63357.85303950587,415940.5684757585,60,670.5436243946849,8.389033649549845,1,2,0.8694677069954031,0,1,0
48,37170.15329974528,183429.1994288815,60,649.3631120795524,2.429565148103827,1,4,1.0886239535230668,1,0,0
57,120223.811884158,218058.8445035436,240,762.6672683568707,0.14649348130698206,1,4,0.09546146346955679,0,0,1
54,71574.75632374984,207711.64773796342,240,709.7396822074805,4.029448965946035,0,0,0.4944038052513939,1,0,1
53,20000.0,190491.85615520112,120,593.9097533235478,5.704542298193713,2,0,2.735285949483628,0,0,0
41,113981.60102789737,463137.014215213,240,590.5156254773294,6.748750465648307,1,3,0.18453509749210892,1,0,1
48,68145.98482742807,415320.296140541,240,784.0150658103644,2.5701951921959845,1,0,0.8393897813831817,0,0,1
23,158500.45473946762,58954.99498217317,180,696.2221451794406,0.5102723305156858,1,2,0.036976198668457166,0,0,1
19,65299.665872203754,58521.05947616254,120,557.5899150272234,4.38927512493489,2,4,0.668964596539037,0,0,0
37,34399.71142790747,216795.40985223063,120,658.3504288940507,1.9990149800952945,0,2,0.20914914838463422,1,0,0
45,51895.80652147672,53835.40148274048,180,684.2551070784016,14.676713199064562,0,0,0.9236298920313109,0,1,0
28,105107.98524971353,311451.08215920423,120,576.607811153923,3.492930805787728,0,2,0.055745905668592076,0,0,0
21,34908.44507726091,76127.34559455828,360,636.3077761780444,3.1958149938876126,1,1,0.5598502700603858,0,0,1
32,43993.28330218131,263574.76566356653,360,791.7854553245119,1.849593658800857,1,4,1.0595186208917744,1,1,0
23,51267.79180881304,8573.873766840288,180,850.0,2.06839251981377,1,0,0.5385758830696182,1,0,1
71,26780.783422966677,161715.19246426012,240,730.2662259933281,3.5949387958753465,1,1,1.977581739279691,0,1,0
66,35262.43820075084,340209.40821796446,360,564.5128786367866,1.8312084794680712,0,2,0.6835679253436394,1,1,0
47,67560.9298577302,244599.27541278498,180,678.2341584767477,11.142255237291751,0,0,0.8836096149508896,0,1,0
73,138931.24137485464,489243.3955694991,360,712.2029918169093,2.890331695423058,0,0,0.008065051262271299,1,1,0
55,74757.35561570204,437681.37905277434,60,778.6343650650372,1.7267118894184632,1,0,0.5586571651858322,1,0,0
68,57982.53470711413,182740.03562635984,180,780.9992139132349,0.8444300972643642,2,1,0.9477553533853743,0,0,1
74,33460.15002468964,27515.83802877593,120,836.4252790341775,5.579057650974123,1,4,0.9611190731966662,0,0,1
19,128876.81288254252,423585.0185569343,360,699.8449203018818,0.13062627600310112,0,0,0.46021121252986014,0,0,0
32,81101.26596946879,456060.98360576236,120,701.7678501836878,2.9891467054696914,0,0,0.5238077306000217,1,0,0
28,36508.09024422811,411210.5597424232,180,511.2063058408529,3.9938922239701196,2,2,0.7059141543422492,0,0,0
25,112314.01370792973,68335.2207552836,360,598.7220846079465,2.0759457502515093,0,0,0.27532310212501276,0,0,1
43,88583.77053933556,498967.99153408245,120,563.7748218764067,6.927828079096421,0,1,0.5943320472679866,0,0,0
68,33878.25883898101,132999.18966862303,240,615.935844947709,5.629822312675104,0,1,1.695925701776041,0,0,0
62,55772.44563680023,363481.43184014317,240,584.8128118275654,17.771565810655968,1,1,0.5980224815858162,1,0,0
61,42406.59155033126,454477.26378618216,60,591.5807491054527,3.5541815670537003,0,0,0.434579013814667,0,1,0
22,378312.7668572223,121665.12159370117,180,808.9278233695314,3.858921665929678,0,0,0.03795670501780445,0,0,1
23,86874.63819425374,454587.9845651477,120,507.6407142769366,1.41074914580123,1,2,0.3294735169777267,1,0,0
43,68236.40085992985,158193.38170145915,60,680.1648578477458,2.4346006753633223,0,0,0.2605693409262811,0,1,0
71,83355.02207837255,488324.5450801078,180,786.4157258467807,0.13613964864876585,0,3,0.30292360069001617,0,0,0
21,157221.95494702875,144223.71008833492,240,669.8507111003133,5.844231609995009,1,3,0.3184543044309462,1,0,1
36,56479.54967127693,476950.73325512843,120,832.7108427918987,1.86709167506215,2,0,0.5014072406313065,0,0,0
37,39618.97667780107,31504.602191874077,360,640.042863068363,3.886634775249531,0,4,0.9705635184897278,0,0,0
50,108120.13615320231,356089.64577655745,240,850.0,1.4718042724743006,0,0,0.05000373202179486,0,0,1
37,52973.062245041394,268395.01124931686,360,543.1382910063401,4.85157296934834,0,3,0.8632242850256702,1,0,0
66,28312.913009291788,241549.15317575168,360,832.8975586807758,2.9672558262598123,1,1,1.0233583011351066,0,0,0
29,24703.976406363578,115629.68555664079,120,610.5761711619002,3.287555310311557,2,0,0.8766423640448053,0,0,0
64,174644.46985690374,354269.91593936353,120,844.489842415938,14.289176852099564,0,4,0.2099085401082049,1,0,1
18,65653.8286300756,99450.69826592201,360,653.1929221063375,6.123604885652663,1,4,0.09320320965470998,0,0,1
43,39628.46020709033,278656.6890124603,60,810.4591098903078,1.5183780199462549,0,1,0.6268201947746962,0,0,1
31,50815.950081625524,130356.45470492415,360,827.380080648679,3.505108695787435,1,1,0.9575408072266449,0,1,0
55,105367.68799811821,478032.5829917713,360,642.2047441822587,3.1431009760568522,0,4,0.1492283209132608,1,0,1
54,48757.589136779636,19172.44094864815,120,802.1896801884939,7.925009758474228,2,2,1.1248662851613749,0,1,1
28,21707.34995048575,103865.4986550621,180,697.2033941222945,8.959450811726219,1,0,1.6684955118707823,0,0,0
53,75213.69415645741,124943.75016178662,240,553.739777282681,1.6664861705932712,0,1,0.43139775822315035,1,0,0
30,139503.2911309043,209963.57375506914,120,750.830970566045,8.606079712517671,2,3,0.17185444048343093,0,0,1
60,133122.49822332137,120201.46972567649,60,598.3428862421536,0.9892154058931377,0,3,0.33442856979628377,0,0,0
20,40476.1845084159,248217.7996830487,240,634.698530191964,7.19363740931792,0,4,0.8367404201097605,0,0,0
50,145571.23880046248,436870.4340129768,120,610.7215696051478,1.4303138797772597,2,0,0.32831029648850835,0,0,0
23,69498.8150363009,357471.3935975395,120,737.8217281011455,1.768619067008455,0,2,0.2863463942786559,0,0,0
67,142743.292791427,292081.18036487995,180,601.4421258812449,9.568545471754643,2,0,0.29508122130797615,0,0,1
73,89463.04562941974,49056.573101426424,60,577.3645614553108,2.7242813072809193,1,2,0.6327367908166447,0,0,0
27,20637.85335682959,348526.0936526914,60,595.6628272203404,23.31708264567021,2,2,0.8138020726209056,0,0,0
22,203356.78080263,87375.07073391523,120,629.0220642787204,0.8240373186695049,1,0,0.28944252731314885,1,0,1
40,62084.31725428425,394251.8560510405,180,749.6668793180639,3.1120368676395103,0,2,0.39674488343323805,0,1,0
27,89657.81761521229,128778.09546252583,120,790.9072242885477,6.592250255185803,2,0,0.02578627189050991,0,0,1
61,23369.072989771357,211439.12051884594,360,789.4747549964853,0.026907561878848116,0,1,0.9183963586924878,0,0,1
19,85282.84077997005,178482.75014737432,360,696.5244125953537,0.8235199762159446,1,1,0.10527955162414197,0,0,1
30,129579.4405934517,430112.8877640541,180,693.9442207456607,0.10283401801866462,1,3,0.14089520971772743,0,0,1
57,232053.733934887,67639.50706313703,120,681.627554431955,24.722738963490038,1,1,0.024813981411911514,0,0,1
19,159576.68292391568,284994.21678047033,180,744.4152020821065,7.1486125439924475,1,0,0.06700362568318406,1,1,1
37,88252.49909594434,75320.4966743158,120,811.9593555895636,2.338504195489614,2,0,0.08613849276157998,0,0,1
18,20311.364838896083,353873.9388854324,120,684.8902194990723,0.849702208688189,2,2,0.1284294550345541,0,1,0
54,65682.70667746304,453013.67325826816,360,753.2635743302346,0.4736595705797813,2,0,0.2705610542878174,0,0,1
26,39546.92831647471,220130.78866429045,240,575.9569542167762,3.7954435665005537,1,3,1.4276102817209182,0,0,0
34,70578.75887164287,246605.66883116306,60,785.2674843615082,18.625916313297424,2,4,0.8070926323733988,0,1,0
26,25554.58207288547,464074.30405896733,60,721.6068092253553,5.613668596183094,1,1,1.9878544538013694,0,0,1
28,51682.94719232178,262890.7373814318,180,596.741756200614,2.27174103301678,2,2,0.014094230056643446,1,0,0
32,41688.13526721993,246361.22683453266,60,806.928455016735,3.474252884956113,2,1,0.0404769403634566,1,0,1
41,40793.725052100315,291272.90583863057,360,575.8781975976964,34.07755779551033,0,1,0.015233859655022724,1,0,0
55,41078.274912994835,346168.7194996612,240,472.5084710879846,3.657010581530271,0,0,0.535524073904321,0,0,0
72,54442.571902318436,57907.270668080535,120,784.6783348195075,16.649244442847817,2,1,1.080321440264702,0,0,1
52,73155.04202912159,411449.71123205044,120,738.5368911169297,0.0824852496805108,0,4,0.7355647320941499,0,0,0
47,20000.0,220574.98858936332,360,578.8981648297797,6.382056745129779,1,3,0.7516051803425521,0,0,0
48,20000.0,40812.51239925534,60,735.5352881239521,4.933048963769596,2,4,1.2305845975767773,0,0,0
66,47236.21111390969,394160.42125311546,120,816.987825164613,5.781151792637736,0,4,1.047198762955511,1,0,0
22,52133.42979472995,191590.2359847047,60,726.1177546433331,4.226448764596766,2,0,0.8730484622146888,0,0,0
61,68348.70200964458,54681.9100720517,360,850.0,0.2259114770790413,2,0,0.11641892194196873,0,1,0
67,35976.79231357261,318720.62457390904,120,614.8985746130867,0.8100302198880098,0,1,0.17974399761428994,0,0,0
31,60272.163089264446,440665.01994965266,180,476.43423853434166,12.77136533386429,1,2,0.5412653210480746,1,0,0
70,65418.884102650874,444437.98715992324,240,558.9032344147051,1.3258535486542187,0,1,0.09365352516833855,0,0,0
73,35803.80072277099,479043.4200304417,60,470.5618490596297,24.764617606854937,1,3,1.3825660782365141,0,0,0
28,121712.75437108499,434514.20258451055,60,850.0,5.690745615468302,1,2,0.12488087597052794,0,0,1
26,67771.05179099755,6059.755076010235,60,699.5059461973253,2.938123801182595,2,2,0.1667346930129378,0,0,1
51,87804.91581386614,193219.37737462815,60,850.0,12.631697681576439,0,0,0.12687546136568456,1,1,1
29,62830.2554988216,410178.577053224,360,664.5446500637339,7.923389671965513,1,0,0.04319402326989289,0,0,0
52,261077.1331991385,186295.23796924474,360,609.4911641168901,2.8015245730112417,1,1,0.1475046424294831,1,1,0
52,90896.6066042471,302766.51065795455,360,526.9925121772262,0.3552945155956982,0,4,0.10858228982409618,0,0,0
18,42548.7041447361,305126.88895039336,360,660.3246569617593,10.136317026713096,2,1,0.3290412468499891,0,0,0
57,106369.78277270241,185687.52549921742,120,784.4208648834802,7.241698499749617,2,2,0.4237891722130169,0,0,1
39,20000.0,452714.5940042374,360,677.53877675305,7.820765550333958,1,4,0.17244376623817062,0,0,0
46,65102.62720714832,254098.03096612822,120,540.2492425247195,6.8296894895379605,1,0,0.18685431421386306,0,0,0
25,74862.78646128114,235068.1819390629,180,765.3124615048031,1.6131242050496273,1,0,0.11969780503602653,0,0,1
28,65625.16626516206,498769.30410263845,360,783.8797621001095,9.789509000238418,1,1,0.004433372273645616,0,0,1
58,47398.92321361441,249282.68021594523,180,647.0145289406258,0.011175245031673501,0,2,0.6827270899130528,0,0,0
54,29478.26969007258,93307.13470464761,360,634.4945289726337,1.3542970406857973,1,4,0.3867947492673789,0,0,0
31,34456.64312139741,258969.36431740184,180,529.0654281158107,0.23839180608427424,1,0,1.1020919853785809,0,0,0
47,64308.84386092074,407938.28408236534,240,762.8067996931969,0.5860210847841599,1,1,0.46815915292979765,0,0,1
52,27461.396595601735,389545.8618146493,180,653.7670982921557,3.800487171460177,0,1,1.4592368973474055,0,1,0
38,206719.34498323267,395347.97372869315,120,432.1219866000393,0.18983967872686067,0,2,0.2848976730375251,0,0,0
54,20000.0,355471.7730789663,60,551.4912946175624,1.0006828155168561,1,0,0.6596221518873088,1,0,0
22,47743.27473382151,130837.82538801066,180,756.2218385397285,1.3246487205303112,0,2,0.8368221266410086,0,1,0
36,64684.23238917227,431731.62249091454,60,665.8086294461671,5.325966941738999,1,1,0.7732433468661993,1,0,1
31,85407.96560441612,447254.5153612512,240,586.4542109013271,3.1632765972918913,0,2,0.6725739603594401,0,0,0
43,31534.98019030417,101105.58482618179,240,705.3792877847399,3.0662533999211132,1,1,1.1840838311475816,0,0,1
21,132456.07443159077,69575.54009293999,120,615.9952605817906,7.314420527940483,2,1,0.05926524165956286,0,1,0
42,22568.677425904338,487924.45945161046,120,635.7225851973085,3.050665186724655,2,3,0.1431574519686415,0,0,0
62,40284.01374517176,434820.3620069321,180,673.0470579354836,2.1423030192642303,0,0,0.41482431321707763,1,0,0
59,92459.25025908124,447151.8928689236,360,850.0,16.410548734071796,0,0,0.6023133216921229,0,0,0
42,124011.79925654661,443756.3103890756,240,850.0,0.04163945127118185,2,2,0.25978100430897466,0,0,1
35,22408.577586938187,273134.97789669555,60,502.88204256418095,1.8220453054444259,2,2,1.5511172979739645,0,0,0
57,381370.1684943263,324968.85964957083,360,693.5390854920045,4.700263067260414,0,1,0.09606454498692606,1,0,1
25,31944.51931910371,274954.6118061526,240,554.7793415079402,7.634896075449361,2,1,0.6239854421754444,0,0,0
56,23896.141126240484,30347.14284921289,180,593.6761531387925,8.475331814861839,0,0,0.4559503190239791,1,0,0
57,85127.0754400036,374024.02724962245,240,514.1110861525281,0.23584134300673343,1,0,0.6725768657483736,0,0,0
31,46919.77852524641,255139.35650126074,120,613.2267267879593,6.1744295698780824,0,0,0.9659701261586563,0,0,0
49,42309.35001795897,325615.99202116375,60,580.67886450685,6.369359779514293,2,4,0.7247335949080067,0,1,0
68,90848.70689340978,253806.70346288997,60,802.554057734363,1.204497683840437,1,3,0.24879066473721462,0,0,1
55,20555.68896105666,248446.6045496157,120,615.8069756125345,0.5982834844634165,0,0,1.4091639837268444,0,0,0
50,20000.0,90035.60919149457,360,505.4174466153834,6.925198896090949,1,0,0.10099558950324738,0,0,0
40,39411.13400795832,142963.28899486872,120,699.7175996910701,1.4350781810972533,0,0,0.37678718965327207,0,1,0
32,127329.21018080645,83632.08251225812,60,682.3072125775337,0.008376032294092303,0,0,0.11813754538735807,0,0,0
50,40625.90899369168,101854.8163345445,180,673.6450795912228,1.2652607091487442,1,3,0.6577290468886053,0,1,0
42,183397.21974411173,486623.8033080509,360,760.9998670037708,0.15780427045689469,1,1,0.07729753261047836,0,0,1
34,138789.03603329978,80791.15565723823,240,823.1893840212243,1.432991211334026,0,0,0.08017513344770552,1,0,1
50,72988.87630640075,138288.86003107778,180,672.1835920308373,2.0399884293768897,1,1,0.6292967883711987,1,0,0
64,75948.19192076445,297341.88058059954,360,726.5683347675296,1.5831530668638483,1,0,0.7058802003510481,0,0,1
72,72940.68368070154,307038.39523713774,60,674.7284055350237,12.624711466519091,1,1,0.05522840436104992,1,0,1
19,66956.766239137,81217.19422319539,60,750.649223380647,1.3232986431576093,0,2,0.18787091623708543,1,0,1
31,46333.97682998762,397890.1257636801,180,553.0306923995038,3.1511888921267452,0,1,1.0018826681487287,0,0,0
70,50255.160479354025,393675.4196168484,360,761.7344420255125,15.782744892004153,0,0,0.9740310629046528,0,1,0
57,28311.628219446327,122472.26358092608,240,728.3021148103928,10.568073914894402,0,1,1.0599745762546873,0,0,1
57,20000.0,147889.81982435292,240,604.0483348930102,1.8499479192498929,1,3,2.0846484212158494,1,0,0
68,129683.14738318947,469303.993402451,120,850.0,1.9762643668641764,2,0,0.03590303376613121,1,0,1
56,66841.59903514569,413707.36575984163,180,564.0567802649805,4.498758820046451,0,0,0.7625748711141678,0,0,0
68,60135.03819719481,350409.5313659493,360,732.9773417700429,12.496824385486317,1,1,0.8308587951884797,0,0,0
23,79135.30484705606,45705.44464774726,180,604.2790385395808,0.05025064621611553,0,1,0.5257340311560084,0,1,0
23,33527.51693338163,212040.72004677498,240,757.800262547973,2.4971192930506163,0,0,1.6398356764642275,0,1,0
20,29710.519399936908,281854.42667802935,360,850.0,9.478121731629372,1,0,0.0961967634579683,0,0,1
24,49090.4951916477,97768.58755196958,60,777.5554217090066,2.64214816526282,1,0,0.28229110783193373,0,0,1
68,156008.9938157159,226872.15814357114,60,688.3953953085338,6.365808389742026,2,1,0.13943248482896597,0,1,0
25,26420.124226563912,302507.8093569015,360,792.8605518065567,5.8870585119581795,1,0,0.360154720067145,0,0,1
59,20000.0,167051.45665712262,180,640.955113422424,1.149951620491059,0,2,2.444482984048436,1,0,0
69,41565.228182570725,391567.68538049114,180,748.8977742713338,2.98550003807246,1,2,1.0930192222573825,0,0,0
32,133237.6881804124,421022.5429112087,60,708.7750202882087,4.175705256521728,2,1,0.3482133824255211,0,1,0
64,20000.0,165186.68736986502,60,578.341753160512,6.284458767821896,1,1,0.8738804181244746,0,1,0
46,26207.514911999977,420135.29147376626,240,850.0,8.64081534678621,2,2,1.746109033908419,0,0,1
50,72004.41520463953,56270.40022099244,360,824.3822216376756,7.134190537804777,0,4,0.10254154047120631,0,0,1
69,361831.86617463815,419675.9038182149,180,614.3856693926807,0.14359982785103417,2,3,0.017709963349861257,1,0,1
47,23138.468906567457,80611.46367547021,240,802.5667881715954,5.552986741157481,0,1,1.5145099769755779,0,0,1
56,22519.70845163467,46048.94049231439,180,582.2521417325526,3.438962351777342,1,3,0.1296695084654181,0,0,1
44,75893.69257769494,322678.82519830053,60,746.292425944877,4.264957108241018,1,1,0.7420779475025877,0,0,0
53,139145.03814440046,238608.9960488707,360,704.7517965094178,2.333774263167086,0,1,0.141800128810518,0,0,1
46,38682.04823003682,454405.8472043522,120,850.0,6.259275658790187,2,0,0.7399286679108157,0,0,0
55,20000.0,184778.65206497035,360,733.1900500061739,5.6025798435757865,0,1,2.43968770851985,1,0,0
74,81115.10340351649,147140.3704016262,120,545.4839804548355,4.331393256747727,0,0,0.295914951215131,0,0,0
50,92077.78409534173,252863.77854137818,240,801.9267478122528,9.888236059769614,2,0,0.2806183921235188,0,0,1
54,207951.17354952995,230693.36195548734,120,655.9419161131018,0.5373694301056091,0,0,0.10039201922025733,0,0,0
44,94832.075353478,175491.88287750818,120,651.2266758683589,1.7906891809363648,0,4,0.22253448007962867,0,0,0
72,106899.69602467309,348401.9428556726,240,702.919815019993,3.4172756549245342,1,0,0.2626510633259493,0,0,1
50,49836.27439147774,380983.1077873846,360,642.5315192794371,15.922953099344873,1,1,1.138843419483078,0,0,0
21,330728.4879064337,427227.0646699176,240,850.0,0.37342046268273754,2,4,0.16981025006595263,0,0,1
39,45310.79542071898,486564.0193316197,60,780.518762888893,2.0554858671610083,1,2,0.7218963908008775,0,0,1
19,39013.1682287046,136994.81510558972,60,585.6124784501377,13.011061373616712,2,1,0.7012398408487653,0,0,0
27,212492.17496256533,359466.27383253095,120,627.2448088847705,11.411342765787467,2,2,0.22819508136080113,1,0,1
22,21333.50039744377,200157.8265703939,240,569.0382408145958,10.021505996443711,1,1,1.915098256500481,0,1,0
27,20000.0,340155.5761157985,240,796.7726685834818,1.84366862692947,0,0,2.644690206363423,0,0,0
50,65100.6522416178,240610.93672286408,240,693.3108521942382,9.381222991205378,1,3,0.6733682224046362,0,0,0
71,59801.40494384744,496917.6858701262,360,602.3362977204034,3.5194171609885903,0,0,0.9555069711738932,1,0,0
55,51045.79310822288,365806.55721642124,180,850.0,4.83501103094815,0,3,1.0417066951135676,0,0,0
30,120060.47221843811,476483.19371499063,180,750.4878722267476,1.3644593138879104,1,0,0.4274092025626715,1,0,1
48,31705.82422225925,418309.92699318693,180,718.552577363828,6.132351408981108,2,2,0.7409644242122335,0,0,1
64,62624.82149082982,451936.0005258687,360,713.8358682358074,1.9852315114794723,1,1,0.37002485036588995,0,0,1
53,46533.410230240675,408137.5026212641,240,564.2013550082391,2.10706114696712,0,4,0.9557040881055245,1,0,0
62,32085.100738737172,232283.76953607614,180,755.9354555068359,5.06424462189897,1,1,0.15661289069290538,0,0,1
41,57337.603340736176,129635.28440670777,240,658.1125292175393,1.3710785755940633,0,4,0.33717606163231806,0,0,0
69,108751.09983298751,188308.4868480085,120,787.0650458411926,1.270841418427363,0,1,0.5143251917114678,0,0,0
73,264183.0952364737,15016.935156775471,180,763.9232465783009,2.303538394708299,1,2,0.1022248358614761,0,0,1
32,89822.72530477423,264376.6178950103,120,693.8924185478367,7.526822687766107,0,2,0.18028728137006994,0,0,1
46,20000.0,255003.6111338523,360,686.8183478922052,1.2724103724437987,0,0,1.4293566054520277,0,0,0
25,58296.76839535507,264998.98009109165,60,850.0,7.739795114597749,2,2,0.2970212092797525,0,0,1
22,61998.28197929842,487145.4563611716,360,566.3141954568374,5.94714994714277,1,0,0.7434988850645223,0,1,0
46,115306.18029738023,456169.7317101454,360,642.6600913541595,5.682815178183953,0,1,0.4426155222836978,0,0,0
64,68143.23812570647,85047.82527340346,360,813.6533030172827,3.2194587062237776,1,3,0.689129195050559,0,0,1
21,143941.49943793757,187596.84817016515,180,848.5175315939371,6.849897542465832,0,4,0.06212818013066563,0,0,1
29,78760.70082358808,214858.30883431464,120,686.2115115159191,0.06805870473370597,2,2,0.2560087674296244,1,1,0
62,178288.56149428053,183463.79433656565,180,630.0680955267954,1.8235878405889325,0,1,0.07200832791507335,0,0,0
19,44041.06864927205,400255.501983937,60,632.0945445277094,5.683712418913467,2,1,0.0583080112983939,0,1,0
44,66240.04226434905,264398.6465844555,360,556.5572747518974,21.828965281678443,2,3,0.6695425299329217,0,0,0
48,106793.15105708578,288189.4094009544,240,850.0,0.01258753674156015,1,4,0.24066688388692226,0,1,0
68,40113.33697114581,427241.71169902314,60,685.1941606289108,3.5664664375363557,0,2,0.413762268913644,0,0,0
68,34440.58824027798,403934.4359406025,120,746.4875092812389,12.874360009770527,2,1,0.5357530586517759,0,0,0
53,38540.061211240725,70444.70379604834,60,747.5026614554962,9.958596197231968,0,0,0.21019654790489573,0,0,1
53,35438.3224277217,358387.719121399,180,848.383377997365,0.1170401881673172,0,0,1.3997738777434476,1,0,0
43,86317.99262418033,220540.8838065076,240,658.0744379667084,3.7704143568676516,0,3,0.10004251590881295,0,1,0
60,20000.0,150851.20701593772,180,665.1242187404242,0.021481586927530466,1,4,1.0149488621926572,1,0,0
44,20147.207689674873,29759.31634658224,360,783.0917546700011,7.793128689349583,0,2,0.022001860857065174,0,0,1
22,220559.44836963227,246188.53237099823,360,520.5087113436672,1.8471717292028647,2,4,0.11871942919897661,0,0,0
37,36041.714953594164,180941.15695864303,60,849.0311944355349,7.253431919137227,0,1,0.5906498681647899,0,0,0
28,68872.37242513703,129498.9546398184,360,850.0,14.483358558305746,2,2,0.6264648493863088,0,0,1
27,21112.013285520847,348862.506150494,360,724.5784186375573,18.666258331685025,0,1,2.032909762058769,0,0,0
57,63951.930068615075,385895.26672121556,120,606.2256270073528,11.226828057672618,0,1,0.03624400255435109,0,0,0
55,36195.69009667625,126170.81191956528,120,785.3122876425308,1.1416816346768968,0,2,0.19206251547369863,1,0,1
23,20047.051233847258,29476.481156276892,180,680.8965422813203,1.0820822077532362,2,1,2.707508439267642,0,0,0
25,152641.0409493062,425132.58677979134,180,714.221286265807,4.91456287993037,0,2,0.31123935968698935,0,1,0
40,137008.1934111291,9930.071896130143,120,721.847565298545,3.9269010031290446,1,2,0.17056712414282688,0,0,1
64,55539.60486981773,468870.68449112866,60,634.166470463851,0.04790176591355079,0,3,0.17973604688022227,0,0,0
43,120522.6911970904,315671.8376214394,120,734.7262822834111,2.4856603096340044,2,2,0.12982515619356433,0,0,1
63,226909.1239779001,164314.08442465353,180,553.6723187914238,11.859193859432995,0,1,0.1739974149877806,0,0,0
60,101503.96626578024,127006.56524048443,240,480.4254539700538,11.431542340381922,0,1,0.5588902705707415,1,0,0
29,83765.44224094276,9457.803810915246,360,736.438203055599,1.1401956010025207,1,0,0.4410444688660055,0,1,0
43,68821.03975327303,121558.35142038419,240,804.3634616184244,2.4060353233235694,0,0,0.023055974111906366,0,0,1
